DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
19.0,23.0,1008.0,17.43,0.0,0.0,142.0
19.0,32.0,1007.0,5.35,0.0,0.0,46.0
10.0,14.0,1014.0,4.47,0.0,0.0,170.0
6.0,6.0,1025.0,23.25,0.0,5.0,64.0
13.0,18.0,1005.0,4.02,0.0,0.0,29.0
-14.0,0.0,1025.0,0.45,0.0,0.0,123.0
-1.0,21.0,1014.0,4.92,0.0,0.0,23.0
12.0,13.0,1000.0,0.89,0.0,0.0,172.0
-25.0,-8.0,1046.0,4.92,0.0,0.0,26.0
-4.0,5.0,1030.0,51.87,0.0,0.0,7.0
20.0,21.0,1012.0,0.89,0.0,0.0,51.0
20.0,22.0,1003.0,3.13,0.0,0.0,41.0
-6.0,-1.0,1025.0,4.92,0.0,0.0,181.0
-12.0,2.0,1031.0,26.38,0.0,0.0,63.0
-1.0,25.0,1013.0,14.75,0.0,0.0,72.0
14.0,33.0,1002.0,4.02,0.0,0.0,55.0
-9.0,1.0,1021.0,0.89,0.0,0.0,228.0
-8.0,26.0,1011.0,30.39,0.0,0.0,73.0
9.0,24.0,1007.0,16.09,0.0,0.0,54.0
-18.0,1.0,1022.0,6.26,0.0,0.0,43.0
-10.0,-3.0,1021.0,1.78,0.0,0.0,161.0
-6.0,12.0,1025.0,21.9,0.0,0.0,15.0
8.0,13.0,1011.0,0.89,0.0,0.0,224.0
8.0,13.0,1029.0,3.13,0.0,4.0,9.0
-15.0,-4.0,1026.0,2.67,0.0,0.0,29.0
-23.0,-4.0,1032.0,70.17,0.0,0.0,15.0
21.0,27.0,1002.0,17.88,0.0,0.0,56.0
7.0,23.0,1015.0,22.35,0.0,0.0,78.0
15.0,24.0,1015.0,2.67,0.0,0.0,261.0
18.0,21.0,1007.0,25.93,0.0,0.0,149.0
-22.0,-4.0,1037.0,25.48,0.0,0.0,12.0
-13.0,-7.0,1028.0,0.89,0.0,0.0,351.0
-12.0,3.0,1033.0,8.5,0.0,0.0,45.0
-3.0,11.0,1020.0,396.52,0.0,0.0,33.0
-1.0,2.0,1013.0,1.79,0.0,0.0,201.0
6.0,11.0,1018.0,1.79,0.0,0.0,89.0
-19.0,-5.0,1037.0,9.83,0.0,0.0,28.0
-12.0,-11.0,1024.0,0.89,0.0,0.0,442.0
-5.0,0.0,1020.0,0.89,0.0,0.0,221.0
9.0,16.0,1001.0,0.89,0.0,0.0,127.0
-4.0,21.0,1016.0,23.69,0.0,0.0,14.0
19.0,31.0,1004.0,16.09,0.0,0.0,56.0
16.0,19.0,1009.0,0.89,0.0,1.0,76.0
-1.0,28.0,1000.0,136.76,0.0,0.0,33.0
-25.0,-11.0,1040.0,124.72,0.0,0.0,15.0
-10.0,6.0,1031.0,6.71,0.0,0.0,75.0
10.0,33.0,1003.0,1.79,0.0,0.0,16.0
-22.0,-4.0,1033.0,172.55,0.0,0.0,13.0
16.0,20.0,1007.0,8.5,0.0,0.0,150.0
17.0,33.0,1008.0,20.12,0.0,0.0,173.0
-9.0,5.0,1030.0,120.69,0.0,0.0,11.0
7.0,20.0,1007.0,90.31,0.0,0.0,49.0
23.0,27.0,1003.0,46.95,0.0,0.0,66.0
19.0,21.0,1004.0,0.89,0.0,0.0,59.0
6.0,11.0,1003.0,45.6,0.0,0.0,148.0
11.0,17.0,1013.0,3.58,0.0,0.0,98.0
10.0,18.0,1013.0,77.77,0.0,0.0,57.0
2.0,4.0,1028.0,0.45,0.0,0.0,311.0
11.0,33.0,1010.0,36.65,0.0,0.0,54.0
-18.0,-1.0,1027.0,1.78,0.0,0.0,17.0
2.0,5.0,1028.0,0.89,0.0,0.0,274.0
-20.0,-9.0,1031.0,0.89,0.0,0.0,83.0
4.0,11.0,1027.0,1.79,0.0,0.0,38.0
19.0,23.0,998.0,4.02,0.0,0.0,22.0
12.0,14.0,1015.0,1.78,0.0,0.0,403.0
-14.0,-5.0,1019.0,0.89,0.0,0.0,92.0
-10.0,6.0,1011.0,0.45,0.0,0.0,116.0
18.0,27.0,1001.0,3.13,0.0,0.0,63.0
13.0,13.0,1023.0,0.89,0.0,0.0,319.0
21.0,21.0,1012.0,46.05,0.0,0.0,61.0
-7.0,18.0,1009.0,37.11,0.0,0.0,82.0
-5.0,9.0,1010.0,0.89,0.0,0.0,254.0
-4.0,2.0,1021.0,1.34,0.0,0.0,188.0
17.0,19.0,1010.0,0.89,0.0,0.0,153.0
-15.0,3.0,1027.0,46.05,0.0,0.0,21.0
9.0,28.0,1013.0,9.84,0.0,0.0,8.0
-7.0,-4.0,1030.0,0.9,0.0,0.0,398.0
-11.0,-6.0,1021.0,1.79,0.0,0.0,123.0
-7.0,25.0,1003.0,14.75,0.0,0.0,40.0
19.0,23.0,1011.0,0.89,0.0,0.0,81.0
-9.0,22.0,1021.0,35.77,0.0,0.0,49.0
12.0,13.0,1011.0,4.46,0.0,0.0,210.0
20.0,27.0,1002.0,33.52,0.0,0.0,194.0
-9.0,0.0,1024.0,1.78,0.0,0.0,105.0
-10.0,-4.0,1013.0,2.68,0.0,0.0,296.0
8.0,22.0,1018.0,34.42,0.0,0.0,14.0
22.0,35.0,1001.0,48.73,0.0,0.0,60.0
10.0,14.0,1009.0,4.92,0.0,0.0,80.0
-12.0,7.0,1024.0,88.98,0.0,0.0,16.0
23.0,26.0,1005.0,23.69,0.0,0.0,207.0
5.0,27.0,1009.0,35.31,0.0,0.0,48.0
3.0,24.0,1020.0,11.17,0.0,0.0,9.0
-12.0,-4.0,1033.0,21.9,0.0,0.0,21.0
1.0,4.0,1028.0,0.89,0.0,0.0,9.0
-16.0,-6.0,1027.0,6.26,0.0,0.0,30.0
-3.0,7.0,1024.0,3.13,0.0,0.0,14.0
-21.0,1.0,1031.0,66.17,0.0,0.0,24.0
-14.0,-5.0,1027.0,3.58,0.0,0.0,230.0
16.0,18.0,1012.0,1.79,0.0,0.0,117.0
-13.0,10.0,1022.0,8.5,0.0,0.0,74.0
14.0,16.0,1014.0,90.3,0.0,4.0,87.0
8.0,14.0,1011.0,6.26,0.0,0.0,351.0
-24.0,-6.0,1031.0,0.89,0.0,0.0,66.0
21.0,26.0,1013.0,1.78,0.0,0.0,137.0
-19.0,-3.0,1026.0,45.16,0.0,0.0,74.0
20.0,22.0,1005.0,8.05,0.0,0.0,54.0
-20.0,-7.0,1034.0,3.13,0.0,0.0,25.0
4.0,6.0,1010.0,4.92,0.0,0.0,183.0
-22.0,-3.0,1037.0,3.13,0.0,0.0,10.0
-4.0,15.0,1015.0,22.35,0.0,0.0,38.0
20.0,20.0,1013.0,0.89,0.0,0.0,63.0
17.0,19.0,1010.0,0.89,0.0,0.0,233.0
22.0,23.0,1003.0,0.89,0.0,3.0,6.0
-9.0,13.0,1017.0,183.73,0.0,0.0,51.0
-4.0,-3.0,1026.0,17.0,0.0,0.0,357.0
5.0,9.0,1022.0,22.35,0.0,9.0,11.0
17.0,23.0,1007.0,1.79,0.0,0.0,108.0
20.0,22.0,1003.0,2.68,0.0,0.0,52.0
-11.0,-3.0,1037.0,3.56,0.0,0.0,70.0
-21.0,1.0,1024.0,23.69,0.0,0.0,55.0
-12.0,1.0,1028.0,88.52,0.0,0.0,8.0
16.0,17.0,1013.0,0.89,0.0,0.0,117.0
21.0,24.0,1006.0,0.89,0.0,0.0,124.0
17.0,27.0,1011.0,9.39,0.0,0.0,80.0
-19.0,-2.0,1029.0,52.31,0.0,0.0,23.0
-11.0,-9.0,1027.0,1.35,0.0,0.0,291.0
20.0,32.0,1000.0,35.75,0.0,0.0,20.0
19.0,25.0,1007.0,52.32,0.0,0.0,99.0
-18.0,3.0,1027.0,1.79,0.0,0.0,78.0
0.0,4.0,1022.0,6.71,0.0,0.0,226.0
-1.0,5.0,1027.0,23.69,0.0,0.0,100.0
13.0,20.0,1012.0,13.42,0.0,0.0,170.0
13.0,13.0,1022.0,6.71,0.0,0.0,35.0
-4.0,-2.0,1025.0,0.89,0.0,0.0,287.0
-6.0,-1.0,1029.0,1.79,1.0,0.0,36.0
21.0,23.0,1003.0,1.78,0.0,0.0,38.0
19.0,21.0,1007.0,1.79,0.0,0.0,84.0
-6.0,21.0,1015.0,11.17,0.0,0.0,78.0
3.0,12.0,1028.0,19.67,0.0,0.0,47.0
-17.0,5.0,1027.0,0.89,0.0,0.0,22.0
-10.0,-3.0,1014.0,12.97,0.0,0.0,128.0
1.0,3.0,1028.0,0.89,0.0,0.0,7.0
-10.0,19.0,1013.0,7.15,0.0,0.0,17.0
12.0,15.0,1004.0,1.79,0.0,2.0,129.0
-12.0,13.0,1014.0,68.85,0.0,0.0,15.0
13.0,14.0,1016.0,1.78,0.0,0.0,399.0
-1.0,0.0,1019.0,0.89,0.0,0.0,70.0
-13.0,2.0,1031.0,1.79,0.0,0.0,103.0
16.0,21.0,1004.0,1.79,0.0,0.0,93.0
-21.0,7.0,1015.0,104.58,0.0,0.0,25.0
22.0,25.0,1004.0,12.97,0.0,0.0,87.0
2.0,8.0,1008.0,1.79,0.0,0.0,54.0
9.0,19.0,1009.0,1.79,0.0,0.0,69.0
19.0,30.0,1004.0,2.68,0.0,0.0,173.0
2.0,5.0,1024.0,4.01,0.0,0.0,90.0
8.0,16.0,1010.0,8.05,0.0,0.0,207.0
9.0,15.0,1003.0,1.78,0.0,0.0,38.0
-4.0,1.0,998.0,1.79,0.0,0.0,122.0
23.0,28.0,1000.0,0.89,0.0,0.0,70.0
-3.0,19.0,1016.0,24.14,0.0,0.0,54.0
17.0,29.0,1003.0,26.38,0.0,0.0,33.0
0.0,13.0,1018.0,47.39,0.0,0.0,60.0
-6.0,5.0,1031.0,1.79,0.0,0.0,9.0
-20.0,-6.0,1023.0,25.48,0.0,0.0,14.0
-1.0,20.0,1013.0,84.49,0.0,0.0,9.0
16.0,20.0,1010.0,0.89,0.0,0.0,207.0
7.0,19.0,1015.0,70.17,0.0,0.0,11.0
3.0,27.0,1007.0,27.28,0.0,0.0,113.0
0.0,2.0,1016.0,0.89,0.0,0.0,238.0
6.0,11.0,1014.0,29.37,0.0,0.0,10.0
18.0,20.0,999.0,6.26,0.0,0.0,32.0
-8.0,9.0,1022.0,128.74,0.0,0.0,10.0
-10.0,7.0,1013.0,5.37,0.0,0.0,184.0
-5.0,9.0,1026.0,3.58,0.0,0.0,510.0
20.0,30.0,1005.0,16.1,0.0,0.0,60.0
19.0,22.0,1007.0,3.13,0.0,4.0,45.0
-22.0,-7.0,1034.0,0.89,0.0,0.0,48.0
-28.0,5.0,1025.0,36.21,0.0,0.0,11.0
4.0,25.0,1006.0,3.13,0.0,0.0,23.0
0.0,33.0,998.0,30.84,0.0,0.0,30.0
-12.0,19.0,1012.0,49.62,0.0,0.0,21.0
0.0,10.0,1004.0,4.02,0.0,0.0,57.0
17.0,21.0,1012.0,8.05,0.0,0.0,43.0
1.0,19.0,1011.0,38.89,0.0,0.0,67.0
0.0,0.0,1023.0,3.58,0.0,0.0,159.0
9.0,16.0,1015.0,24.13,0.0,0.0,73.0
25.0,29.0,1002.0,3.58,0.0,0.0,196.0
-16.0,9.0,1017.0,140.83,0.0,0.0,13.0
6.0,14.0,1023.0,1.78,0.0,0.0,163.0
-4.0,-2.0,1023.0,305.94,0.0,0.0,275.0
-14.0,3.0,1022.0,16.98,0.0,0.0,16.0
18.0,21.0,1009.0,0.89,0.0,2.0,79.0
-1.0,8.0,1010.0,0.89,0.0,0.0,206.0
12.0,30.0,1004.0,13.86,0.0,0.0,122.0
-8.0,-2.0,1030.0,19.66,0.0,0.0,161.0
19.0,22.0,1000.0,1.79,0.0,0.0,197.0
0.0,14.0,1023.0,10.72,0.0,0.0,95.0
11.0,25.0,1011.0,1.79,0.0,0.0,31.0
26.0,31.0,1004.0,4.02,0.0,0.0,33.0
20.0,29.0,1006.0,1.79,0.0,0.0,58.0
-23.0,-13.0,1040.0,4.92,0.0,0.0,13.0
0.0,21.0,1013.0,65.26,0.0,0.0,9.0
15.0,28.0,1001.0,3.57,0.0,0.0,48.0
-1.0,19.0,1023.0,1.79,0.0,0.0,22.0
-21.0,-8.0,1031.0,137.22,0.0,0.0,21.0
-17.0,3.0,1028.0,35.32,0.0,0.0,66.0
-26.0,1.0,1038.0,0.89,0.0,0.0,10.0
13.0,21.0,1010.0,5.81,0.0,1.0,76.0
17.0,18.0,1009.0,0.89,0.0,0.0,23.0
14.0,34.0,1006.0,19.67,0.0,0.0,99.0
21.0,30.0,1005.0,3.13,0.0,0.0,91.0
22.0,25.0,1014.0,26.82,0.0,0.0,113.0
8.0,12.0,1022.0,0.89,0.0,0.0,38.0
24.0,29.0,1003.0,3.57,0.0,0.0,111.0
13.0,18.0,1018.0,24.59,0.0,0.0,207.0
20.0,30.0,1005.0,10.73,0.0,0.0,87.0
-25.0,-12.0,1032.0,235.13,0.0,0.0,27.0
23.0,29.0,1004.0,17.43,0.0,0.0,51.0
3.0,14.0,1014.0,6.26,0.0,0.0,166.0
24.0,25.0,1004.0,0.89,0.0,0.0,39.0
16.0,25.0,1004.0,11.18,0.0,0.0,151.0
-27.0,-7.0,1032.0,188.19,0.0,0.0,27.0
23.0,26.0,1010.0,2.67,0.0,0.0,169.0
7.0,8.0,1012.0,7.16,0.0,0.0,191.0
-21.0,-6.0,1031.0,552.53,0.0,0.0,19.0
-8.0,0.0,1028.0,3.13,0.0,0.0,38.0
22.0,27.0,1006.0,14.75,0.0,0.0,107.0
-20.0,-8.0,1038.0,307.54,0.0,0.0,13.0
-2.0,18.0,1018.0,46.05,0.0,0.0,9.0
-20.0,-5.0,1030.0,125.17,0.0,0.0,15.0
-8.0,14.0,1011.0,8.04,0.0,0.0,52.0
1.0,9.0,1020.0,10.73,0.0,0.0,173.0
18.0,21.0,1008.0,1.79,0.0,0.0,129.0
17.0,27.0,1008.0,31.74,0.0,0.0,60.0
22.0,24.0,1007.0,3.58,0.0,0.0,124.0
0.0,15.0,1014.0,42.02,0.0,0.0,63.0
4.0,19.0,1012.0,41.56,0.0,0.0,68.0
-14.0,-3.0,1029.0,4.91,0.0,0.0,68.0
-16.0,-3.0,1031.0,33.53,0.0,0.0,6.0
-12.0,1.0,1014.0,2.67,0.0,0.0,112.0
-16.0,3.0,1029.0,8.04,0.0,0.0,27.0
-28.0,-4.0,1024.0,117.11,0.0,0.0,9.0
16.0,20.0,1008.0,4.02,0.0,1.0,15.0
-22.0,-10.0,1033.0,3.13,0.0,0.0,17.0
-27.0,-10.0,1031.0,111.33,0.0,0.0,16.0
-22.0,7.0,1017.0,18.77,0.0,0.0,22.0
-22.0,-1.0,1027.0,100.58,0.0,0.0,14.0
-7.0,-5.0,1027.0,0.89,0.0,0.0,301.0
22.0,26.0,1007.0,4.02,0.0,0.0,75.0
13.0,16.0,1015.0,5.37,0.0,0.0,225.0
19.0,20.0,1007.0,3.13,0.0,0.0,169.0
-3.0,2.0,1033.0,0.89,0.0,0.0,44.0
-19.0,-2.0,1029.0,109.52,0.0,0.0,14.0
-23.0,3.0,1028.0,7.15,0.0,0.0,12.0
26.0,30.0,1001.0,23.26,0.0,0.0,151.0
17.0,20.0,1013.0,1.78,0.0,0.0,129.0
-11.0,-5.0,1024.0,0.89,0.0,0.0,293.0
15.0,27.0,1006.0,35.32,0.0,0.0,69.0
24.0,28.0,1007.0,17.89,0.0,0.0,121.0
-6.0,1.0,1020.0,1.79,0.0,0.0,214.0
-21.0,-5.0,1035.0,3.13,0.0,0.0,24.0
19.0,29.0,1007.0,3.13,0.0,0.0,45.0
14.0,27.0,1009.0,1.79,0.0,0.0,27.0
24.0,27.0,1005.0,4.92,0.0,0.0,57.0
7.0,26.0,1010.0,38.01,0.0,0.0,79.0
-28.0,-10.0,1036.0,122.91,0.0,0.0,9.0
-8.0,6.0,1024.0,4.92,0.0,0.0,67.0
8.0,12.0,1013.0,0.45,0.0,0.0,349.0
-13.0,-2.0,1030.0,39.79,0.0,0.0,52.0
-25.0,5.0,1028.0,1.79,0.0,0.0,81.0
-5.0,24.0,1006.0,27.28,0.0,0.0,42.0
-2.0,-1.0,1018.0,0.89,0.0,0.0,296.0
14.0,32.0,1007.0,25.49,0.0,0.0,39.0
20.0,22.0,1001.0,3.57,0.0,0.0,155.0
17.0,21.0,1006.0,16.09,0.0,0.0,126.0
9.0,10.0,1013.0,2.23,0.0,0.0,191.0
-3.0,-2.0,1032.0,1.79,0.0,0.0,370.0
23.0,25.0,999.0,2.68,0.0,0.0,119.0
15.0,33.0,1004.0,2.68,0.0,0.0,25.0
-23.0,-2.0,1033.0,9.84,0.0,0.0,18.0
-17.0,16.0,1018.0,288.78,0.0,0.0,12.0
20.0,24.0,1003.0,1.79,0.0,0.0,39.0
-13.0,-5.0,1033.0,1.79,0.0,0.0,148.0
-7.0,-3.0,1029.0,1.79,0.0,0.0,246.0
9.0,16.0,1010.0,2.67,0.0,0.0,182.0
15.0,36.0,1000.0,7.15,0.0,0.0,30.0
-10.0,0.0,1032.0,3.58,0.0,0.0,86.0
19.0,25.0,1007.0,1.79,0.0,0.0,60.0
-19.0,-9.0,1042.0,22.36,0.0,0.0,40.0
-8.0,-4.0,1027.0,2.67,0.0,0.0,135.0
-24.0,8.0,1026.0,17.88,0.0,0.0,25.0
-21.0,8.0,1020.0,28.16,0.0,0.0,28.0
-21.0,-4.0,1030.0,55.89,0.0,0.0,7.0
2.0,9.0,1017.0,0.89,0.0,0.0,158.0
-2.0,13.0,1014.0,134.09,0.0,0.0,25.0
-17.0,-8.0,1034.0,9.38,0.0,0.0,21.0
-5.0,4.0,1028.0,1.79,0.0,0.0,206.0
-16.0,-1.0,1033.0,8.5,0.0,0.0,158.0
-13.0,-1.0,1022.0,0.89,0.0,0.0,150.0
6.0,11.0,1018.0,0.89,0.0,0.0,23.0
-16.0,11.0,1024.0,0.89,0.0,0.0,28.0
18.0,23.0,1009.0,9.39,0.0,0.0,99.0
-2.0,-1.0,1025.0,1.79,0.0,0.0,323.0
-20.0,-3.0,1033.0,285.66,0.0,0.0,8.0
21.0,24.0,997.0,0.89,0.0,0.0,115.0
-6.0,-3.0,1026.0,0.89,0.0,0.0,134.0
3.0,13.0,1023.0,46.49,0.0,0.0,83.0
13.0,29.0,1011.0,2.67,0.0,0.0,17.0
-6.0,-1.0,1024.0,0.89,0.0,0.0,201.0
15.0,31.0,1000.0,3.13,0.0,0.0,39.0
5.0,17.0,1001.0,28.17,0.0,0.0,97.0
19.0,19.0,1014.0,0.89,0.0,0.0,85.0
-26.0,-10.0,1044.0,306.24,0.0,0.0,25.0
10.0,14.0,1014.0,3.58,0.0,0.0,164.0
14.0,25.0,1015.0,3.57,0.0,0.0,14.0
-25.0,-13.0,1036.0,4.92,0.0,0.0,23.0
-6.0,0.0,1026.0,1.78,0.0,0.0,88.0
17.0,21.0,1020.0,1.79,0.0,0.0,120.0
8.0,21.0,1011.0,3.58,0.0,0.0,161.0
-13.0,1.0,1026.0,3.13,0.0,0.0,7.0
13.0,15.0,1013.0,101.93,0.0,0.0,51.0
16.0,31.0,1005.0,3.58,0.0,0.0,144.0
-1.0,29.0,1004.0,12.97,0.0,0.0,22.0
14.0,19.0,1008.0,0.89,0.0,0.0,67.0
3.0,16.0,1018.0,15.65,0.0,0.0,147.0
17.0,28.0,1014.0,3.13,0.0,0.0,79.0
10.0,32.0,999.0,0.89,0.0,0.0,38.0
-19.0,4.0,1028.0,22.8,0.0,0.0,12.0
21.0,34.0,1002.0,5.81,0.0,0.0,63.0
-15.0,11.0,1013.0,92.98,0.0,0.0,14.0
10.0,20.0,998.0,19.23,0.0,0.0,152.0
15.0,24.0,1010.0,22.36,0.0,0.0,94.0
0.0,5.0,1029.0,3.58,0.0,0.0,60.0
-6.0,2.0,1031.0,1.78,0.0,0.0,270.0
-1.0,12.0,1022.0,2.68,0.0,0.0,75.0
24.0,32.0,1005.0,3.58,0.0,0.0,91.0
20.0,31.0,1004.0,21.01,0.0,0.0,124.0
15.0,22.0,1018.0,0.89,0.0,0.0,385.0
-17.0,-13.0,1022.0,2.67,0.0,0.0,95.0
12.0,32.0,1006.0,16.09,0.0,0.0,43.0
-17.0,-3.0,1024.0,111.75,0.0,0.0,348.0
10.0,11.0,1013.0,11.63,0.0,0.0,59.0
17.0,18.0,1013.0,1.78,0.0,0.0,81.0
-11.0,10.0,1018.0,26.82,0.0,0.0,51.0
15.0,23.0,1005.0,3.13,0.0,0.0,92.0
24.0,31.0,1008.0,8.94,0.0,0.0,55.0
22.0,23.0,1002.0,1.79,0.0,0.0,231.0
22.0,26.0,1003.0,0.89,0.0,0.0,123.0
22.0,24.0,1006.0,10.73,0.0,0.0,46.0
2.0,4.0,1011.0,167.2,0.0,28.0,29.0
23.0,32.0,1001.0,72.86,0.0,0.0,48.0
-7.0,3.0,1012.0,9.84,0.0,0.0,145.0
4.0,8.0,1018.0,6.71,0.0,0.0,33.0
17.0,28.0,1007.0,3.58,0.0,0.0,45.0
-21.0,3.0,1021.0,14.76,0.0,0.0,16.0
-3.0,26.0,1012.0,18.77,0.0,0.0,107.0
-9.0,-4.0,1030.0,13.86,0.0,0.0,79.0
-4.0,-1.0,1027.0,3.56,0.0,0.0,477.0
-7.0,2.0,1017.0,32.2,0.0,0.0,153.0
22.0,23.0,1009.0,0.89,0.0,0.0,281.0
-6.0,5.0,1020.0,4.02,0.0,0.0,93.0
21.0,26.0,1004.0,50.96,0.0,1.0,61.0
-9.0,1.0,1023.0,26.83,0.0,0.0,266.0
0.0,13.0,1016.0,5.37,0.0,0.0,118.0
11.0,31.0,1012.0,19.67,0.0,0.0,112.0
11.0,19.0,1014.0,169.87,0.0,0.0,45.0
1.0,14.0,1021.0,4.92,0.0,0.0,61.0
9.0,11.0,1019.0,3.13,0.0,5.0,27.0
-17.0,-8.0,1034.0,3.58,0.0,0.0,41.0
1.0,3.0,1023.0,48.72,0.0,0.0,201.0
5.0,22.0,1010.0,25.02,0.0,2.0,15.0
-7.0,-5.0,1026.0,48.73,7.0,0.0,68.0
7.0,10.0,1027.0,1.79,0.0,0.0,79.0
-19.0,12.0,1013.0,50.96,0.0,0.0,16.0
-21.0,-7.0,1027.0,18.78,0.0,0.0,69.0
-9.0,-2.0,1021.0,0.89,0.0,0.0,376.0
-4.0,-1.0,1021.0,12.07,0.0,0.0,330.0
-10.0,6.0,1029.0,5.37,0.0,0.0,61.0
-11.0,18.0,1013.0,41.57,0.0,0.0,22.0
17.0,22.0,1018.0,27.72,0.0,0.0,88.0
-6.0,15.0,1016.0,2.68,0.0,0.0,32.0
-8.0,22.0,1019.0,9.83,0.0,0.0,104.0
7.0,29.0,1008.0,12.53,0.0,0.0,100.0
-7.0,13.0,1012.0,25.93,0.0,0.0,110.0
-7.0,-2.0,1027.0,13.86,0.0,0.0,101.0
-17.0,-9.0,1026.0,0.45,0.0,0.0,219.0
-2.0,-1.0,1022.0,1.78,0.0,0.0,247.0
13.0,23.0,1012.0,24.59,0.0,0.0,52.0
-11.0,1.0,1026.0,132.31,0.0,0.0,30.0
-16.0,-6.0,1013.0,1.78,0.0,0.0,58.0
23.0,36.0,1009.0,10.28,0.0,0.0,66.0
2.0,11.0,1015.0,5.81,0.0,0.0,14.0
6.0,16.0,1013.0,0.45,0.0,0.0,79.0
4.0,16.0,1008.0,1.79,0.0,0.0,131.0
22.0,23.0,1009.0,3.13,0.0,7.0,42.0
-20.0,-3.0,1031.0,294.12,0.0,0.0,11.0
-20.0,6.0,1013.0,153.31,0.0,0.0,70.0
18.0,24.0,1004.0,23.25,0.0,0.0,244.0
-21.0,1.0,1025.0,9.84,0.0,0.0,32.0
18.0,21.0,1004.0,0.89,0.0,0.0,17.0
18.0,19.0,1007.0,18.78,0.0,9.0,7.0
21.0,30.0,1002.0,14.31,0.0,0.0,125.0
-8.0,1.0,1026.0,0.89,0.0,0.0,151.0
4.0,9.0,1023.0,1.79,0.0,0.0,48.0
-17.0,5.0,1024.0,4.02,0.0,0.0,16.0
-6.0,-5.0,1023.0,14.31,0.0,0.0,443.0
21.0,27.0,1000.0,1.79,0.0,0.0,127.0
-1.0,14.0,1009.0,1.78,0.0,0.0,51.0
18.0,24.0,1014.0,3.13,0.0,0.0,53.0
-4.0,0.0,1017.0,0.89,0.0,0.0,259.0
-9.0,-2.0,1028.0,0.89,0.0,0.0,72.0
-16.0,-5.0,1030.0,37.54,0.0,0.0,16.0
21.0,26.0,1009.0,12.52,0.0,0.0,107.0
-21.0,-2.0,1027.0,4.02,0.0,0.0,20.0
-2.0,10.0,1019.0,1.79,0.0,0.0,254.0
-13.0,-1.0,1026.0,18.32,0.0,0.0,159.0
16.0,25.0,998.0,3.13,0.0,0.0,215.0
-11.0,-4.0,1016.0,15.21,0.0,0.0,153.0
-18.0,0.0,1034.0,33.08,0.0,0.0,18.0
-8.0,-5.0,1027.0,39.33,0.0,0.0,164.0
-20.0,-2.0,1023.0,0.89,0.0,0.0,46.0
15.0,19.0,1012.0,3.13,0.0,0.0,106.0
-7.0,0.0,1031.0,10.73,0.0,0.0,221.0
-6.0,0.0,1020.0,0.89,0.0,0.0,181.0
-6.0,15.0,1028.0,8.05,0.0,0.0,27.0
-18.0,-4.0,1025.0,1.78,0.0,0.0,99.0
-18.0,10.0,1027.0,23.24,0.0,0.0,13.0
-17.0,8.0,1023.0,1.79,0.0,0.0,17.0
6.0,8.0,1022.0,3.58,0.0,5.0,49.0
9.0,19.0,1017.0,15.21,0.0,0.0,37.0
17.0,28.0,1007.0,25.04,0.0,0.0,73.0
9.0,10.0,1020.0,1.79,0.0,0.0,72.0
-11.0,7.0,1025.0,5.81,0.0,0.0,11.0
17.0,19.0,1009.0,3.57,0.0,0.0,233.0
13.0,16.0,1010.0,49.6,0.0,0.0,121.0
16.0,24.0,1005.0,8.05,0.0,0.0,161.0
19.0,23.0,1003.0,1.78,0.0,0.0,229.0
17.0,30.0,1003.0,8.94,0.0,0.0,154.0
15.0,24.0,1004.0,4.91,0.0,0.0,30.0
-11.0,-1.0,1028.0,1.79,0.0,0.0,12.0
14.0,16.0,1017.0,33.08,0.0,0.0,129.0
15.0,25.0,1001.0,10.29,0.0,0.0,116.0
-13.0,-6.0,1025.0,0.89,0.0,0.0,28.0
-5.0,14.0,1020.0,17.43,0.0,0.0,71.0
19.0,25.0,1003.0,1.79,0.0,0.0,89.0
-2.0,-2.0,1015.0,1.34,0.0,0.0,236.0
20.0,23.0,1006.0,16.55,0.0,0.0,74.0
1.0,9.0,1017.0,1.79,0.0,0.0,294.0
6.0,19.0,1011.0,1.79,0.0,0.0,229.0
1.0,14.0,1026.0,0.89,0.0,0.0,45.0
15.0,18.0,1008.0,0.89,0.0,0.0,98.0
-23.0,0.0,1018.0,1.79,0.0,0.0,56.0
-5.0,18.0,1024.0,35.76,0.0,0.0,15.0
-4.0,-3.0,1029.0,1.79,0.0,0.0,160.0
-1.0,6.0,1023.0,0.89,0.0,0.0,66.0
13.0,19.0,1007.0,1.78,0.0,0.0,79.0
19.0,20.0,1013.0,1.79,0.0,0.0,87.0
-8.0,1.0,1016.0,1.79,0.0,0.0,131.0
-17.0,-3.0,1028.0,22.8,0.0,0.0,25.0
10.0,35.0,1001.0,94.79,0.0,0.0,20.0
-8.0,12.0,1013.0,1.79,0.0,0.0,222.0
-8.0,-2.0,1020.0,2.68,0.0,0.0,139.0
-18.0,-4.0,1038.0,16.98,0.0,0.0,25.0
20.0,25.0,1010.0,38.0,0.0,0.0,140.0
-22.0,3.0,1021.0,82.25,0.0,0.0,10.0
16.0,32.0,998.0,17.88,0.0,0.0,91.0
2.0,12.0,1024.0,8.5,0.0,0.0,241.0
12.0,15.0,1007.0,3.13,0.0,0.0,194.0
17.0,22.0,1010.0,20.12,0.0,0.0,31.0
14.0,21.0,1009.0,19.23,0.0,0.0,63.0
15.0,20.0,1000.0,1.78,0.0,0.0,56.0
