 timedelta, n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares,data_channel,weekday
269.0,15.0,2391.0,0.3068182,1.0,0.47290275,13.0,4.0,1.0,0.0,4.681305,7.0,-1.0,1700.0,518.4286,9200.0,843300.0,334957.16,3018.1245,5450.0,3657.0078,1400.0,663600.0,222633.33,0.028581202,0.028572673,0.028794132,0.028571958,0.88548005,0.43952322,0.1255197,0.042659976,0.015474697,0.7338129,0.26618704,0.38422385,0.05,0.8,-0.2500161,-0.5,-0.071428575,0.5,0.0,0.0,0.0,2100,4,0
694.0,10.0,1045.0,0.44864342,1.0,0.6150235,3.0,3.0,20.0,0.0,4.509091,7.0,217.0,1100.0,437.57144,1800.0,69100.0,30500.0,1346.0,2869.34,2306.2139,2000.0,8100.0,5050.0,0.028683845,0.029197352,0.028586866,0.17182297,0.741709,0.51123315,0.20402572,0.04880383,0.016267942,0.75,0.25,0.3995255,0.1,1.0,-0.18921569,-0.43333334,-0.05,0.6,0.85,0.1,0.85,8400,4,2
293.0,10.0,293.0,0.58450705,1.0,0.73170733,4.0,2.0,0.0,1.0,4.78157,8.0,-1.0,1600.0,316.59714,0.0,843300.0,464362.5,0.0,8228.49,5204.0435,3800.0,7800.0,5800.0,0.15126374,0.15108939,0.14597738,0.5262989,0.025370643,0.33015874,0.14948744,0.054607507,0.037542664,0.5925926,0.4074074,0.43556547,0.033333335,0.8,-0.16704546,-0.25,-0.15555556,0.64444447,0.32222223,0.14444445,0.32222223,71300,0,4
273.0,11.0,1672.0,0.39901173,1.0,0.61836284,12.0,3.0,12.0,0.0,4.299641,10.0,-1.0,521.0,118.0,15100.0,843300.0,247840.0,2429.0588,6612.625,3750.795,712.0,6500.0,2702.3333,0.020135758,0.12659743,0.02001822,0.020440318,0.8128083,0.4673733,0.13257807,0.043660287,0.017344497,0.71568626,0.28431374,0.38556662,0.05,1.0,-0.24620964,-0.7,-0.05,0.0,0.0,0.5,0.0,1600,0,3
590.0,8.0,311.0,0.72183096,1.0,0.82653064,6.0,4.0,0.0,21.0,4.6045017,5.0,4.0,688.0,290.0,18400.0,690400.0,512500.0,3371.4243,5446.4985,4743.256,10700.0,22800.0,16750.0,0.23995541,0.040031187,0.04000017,0.6400131,0.040000144,0.512805,0.047258645,0.048231512,0.048231512,0.5,0.5,0.44066668,0.1,1.0,-0.29857266,-0.6,-0.07692308,0.5,0.5,0.0,0.5,4300,0,1
172.0,9.0,463.0,0.51901567,1.0,0.6418919,30.0,2.0,15.0,1.0,4.6090713,8.0,-1.0,763.0,269.75,20800.0,843300.0,286912.5,3526.5415,7817.904,4798.443,1100.0,1100.0,1100.0,0.025176255,0.025008703,0.025000367,0.7431134,0.18170127,0.52887875,0.23125583,0.071274295,0.017278617,0.80487806,0.19512194,0.4116883,0.1,0.8,-0.22395833,-0.4,-0.1,0.0,0.0,0.5,0.0,4600,0,6
680.0,10.0,142.0,0.7659574,1.0,0.90625,1.0,0.0,1.0,0.0,5.0915494,9.0,217.0,3600.0,771.125,0.0,80400.0,29773.777,0.0,4550.0,2318.6672,0.0,0.0,0.0,0.28744787,0.46022904,0.022294208,0.20775488,0.022274006,0.27962962,0.15,0.02112676,0.0,1.0,0.0,0.45,0.35,0.6,0.0,0.0,0.0,0.4,0.2,0.1,0.2,909,1,2
377.0,10.0,576.0,0.52816904,1.0,0.72126436,22.0,1.0,8.0,0.0,4.5677085,9.0,-1.0,410.0,138.88889,41000.0,843300.0,226033.33,2883.719,5970.929,4005.6565,4000.0,4000.0,4000.0,0.02275224,0.022239635,0.022260584,0.022273429,0.9104741,0.51079726,0.1612114,0.052083332,0.017361112,0.75,0.25,0.37725973,0.1,0.6,-0.27472222,-0.5,-0.15555556,0.0,0.0,0.5,0.0,948,0,4
643.0,11.0,653.0,0.4386503,1.0,0.57804877,22.0,1.0,10.0,0.0,4.6983156,9.0,4.0,1200.0,418.5,0.0,617900.0,97522.22,0.0,3324.3245,2531.495,1600.0,1600.0,1600.0,0.022270788,0.022223696,0.02222494,0.022240976,0.9110396,0.44094953,0.21865572,0.030627871,0.0091883615,0.7692308,0.23076923,0.46140692,0.033333335,1.0,-0.16875,-0.2,-0.125,0.75,0.8,0.25,0.8,1800,0,4
655.0,7.0,980.0,0.47384617,1.0,0.68439716,8.0,5.0,1.0,0.0,4.7265306,10.0,217.0,992.0,506.66666,0.0,617900.0,85870.0,0.0,3241.617,1264.5986,1100.0,2900.0,2066.6667,0.5160861,0.020002479,0.2196129,0.22428256,0.020015968,0.35097387,0.0896273,0.046938777,0.02755102,0.63013697,0.369863,0.34838602,0.1,0.8,-0.19295268,-0.5,-0.05,0.1,0.0,0.4,0.0,4400,2,6
363.0,5.0,498.0,0.5951417,1.0,0.7993311,12.0,0.0,1.0,0.0,4.7128515,3.0,-1.0,95.0,46.333332,53500.0,843300.0,368366.66,2570.6921,3924.8462,3342.0793,0.0,0.0,0.0,0.06778191,0.06667562,0.39866865,0.06693772,0.39993608,0.47395864,0.23352093,0.0562249,0.018072288,0.7567568,0.24324325,0.45571816,0.05,1.0,-0.2324074,-0.4,-0.1,1.0,0.5,0.5,0.5,11800,5,4
678.0,13.0,239.0,0.6017316,1.0,0.7162162,5.0,2.0,1.0,0.0,4.527197,9.0,217.0,386.0,280.16666,0.0,227300.0,42844.445,0.0,2993.574,1716.3876,0.0,0.0,0.0,0.02225545,0.02222618,0.35791078,0.02222345,0.57538414,0.44554925,0.05501894,0.029288704,0.012552301,0.7,0.3,0.17467533,0.1,0.25,-0.1875,-0.3125,-0.125,0.0,0.0,0.5,0.0,1100,4,4
572.0,9.0,475.0,0.54751134,1.0,0.6632653,9.0,0.0,1.0,0.0,4.551579,1.0,4.0,4.0,4.0,690400.0,690400.0,690400.0,3283.5527,3283.5527,3283.5527,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.38937545,0.03146711,0.044210527,0.02736842,0.61764705,0.38235295,0.21580087,0.1,0.6,-0.21089743,-0.6,-0.1,0.67727274,0.26818183,0.17727272,0.26818183,1100,3,5
262.0,10.0,278.0,0.5311355,1.0,0.6942675,7.0,5.0,1.0,1.0,4.2410073,9.0,-1.0,1100.0,240.44444,13800.0,843300.0,231466.67,2555.3557,4526.0464,3538.7532,1200.0,4100.0,2650.0,0.02222405,0.6701722,0.26217693,0.022917746,0.022509044,0.49186507,0.23125,0.01438849,0.0,1.0,0.0,0.5339286,0.2857143,0.85,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2400,1,0
202.0,15.0,1545.0,0.39252996,1.0,0.4949187,14.0,1.0,33.0,0.0,4.4278316,5.0,-1.0,176.0,34.918,42300.0,843300.0,445460.0,2171.6738,5454.822,3474.4873,4100.0,4100.0,4100.0,0.24039172,0.041758474,0.04011825,0.63773155,0.04000003,0.54224163,0.13589665,0.055016182,0.025889968,0.68,0.32,0.4646034,0.0625,1.0,-0.28055555,-1.0,-0.05,0.0,0.0,0.5,0.0,774,1,4
45.0,9.0,338.0,0.63988096,1.0,0.7953488,3.0,1.0,2.0,0.0,4.5798817,7.0,-1.0,599.0,112.5,0.0,843300.0,228671.42,0.0,4329.474,2753.3093,857.0,857.0,857.0,0.028571945,0.8856649,0.028571852,0.028619636,0.028571669,0.48925188,0.06349432,0.04733728,0.01775148,0.72727275,0.27272728,0.29825488,0.1,0.6,-0.39375,-0.7,-0.15,0.0,0.0,0.5,0.0,1200,1,0
307.0,9.0,114.0,0.7837838,1.0,0.90140843,5.0,2.0,2.0,0.0,5.0701756,7.0,-1.0,598.0,189.14285,12900.0,843300.0,223442.86,2674.211,4661.461,3234.5757,33100.0,33100.0,33100.0,0.029287832,0.028576069,0.028605474,0.028632214,0.8848984,0.35304973,0.0987568,0.04385965,0.02631579,0.625,0.375,0.45454547,0.13636364,1.0,-0.32962963,-0.5,-0.15555556,0.0,0.0,0.5,0.0,3600,4,4
506.0,11.0,464.0,0.57641923,1.0,0.7670251,16.0,8.0,1.0,1.0,4.793103,8.0,4.0,3900.0,1294.0,2100.0,843300.0,202950.0,1780.247,3900.0,2844.5557,588.0,2900.0,1390.6666,0.15032734,0.5183178,0.28093106,0.025406718,0.025017055,0.52218044,0.15477614,0.049568966,0.015086207,0.76666665,0.23333333,0.37005457,0.033333335,1.0,-0.33282313,-1.0,-0.071428575,0.33333334,0.25,0.16666667,0.25,488,5,1
187.0,12.0,1039.0,0.42619747,1.0,0.615,9.0,9.0,2.0,5.0,4.46102,9.0,-1.0,719.0,270.14285,0.0,843300.0,171044.44,0.0,3532.9883,1870.2654,857.0,8700.0,2854.625,0.13294181,0.18064418,0.64155495,0.02263615,0.022222929,0.5267027,0.13581017,0.052935515,0.031761307,0.625,0.375,0.45325857,0.1,1.0,-0.2783189,-1.0,-0.05,0.3,0.1,0.2,0.1,1100,1,5
533.0,6.0,775.0,0.48612946,1.0,0.70714283,12.0,0.0,1.0,0.0,4.612903,8.0,4.0,428.0,111.875,4200.0,843300.0,328300.0,1270.0,12075.556,5268.468,0.0,0.0,0.0,0.25771528,0.02501722,0.02546161,0.6668043,0.025001591,0.48270395,0.0915676,0.045161292,0.023225807,0.6603774,0.33962265,0.35207793,0.033333335,1.0,-0.34467593,-1.0,-0.1,0.0,0.0,0.5,0.0,211,0,2
415.0,11.0,543.0,0.54477614,1.0,0.76237625,6.0,1.0,1.0,0.0,4.471455,4.0,4.0,150.0,72.333336,0.0,843300.0,407450.0,0.0,3396.4888,2214.9702,715.0,715.0,715.0,0.79998195,0.05000696,0.05000406,0.05000407,0.050002985,0.48527238,0.18454485,0.038674034,0.014732965,0.7241379,0.27586207,0.41143063,0.033333335,1.0,-0.28705359,-0.7,-0.071428575,0.0,0.0,0.5,0.0,1900,2,1
163.0,11.0,752.0,0.4876033,1.0,0.63247865,16.0,1.0,1.0,2.0,4.632979,10.0,-1.0,22100.0,3355.0,0.0,843300.0,173330.0,0.0,22100.0,3919.6401,2300.0,2300.0,2300.0,0.020003175,0.020017961,0.9199603,0.020010097,0.020008454,0.47247759,0.013958191,0.031914894,0.015957447,0.6666667,0.33333334,0.32314214,0.1,1.0,-0.36041668,-1.0,-0.1,0.6666667,0.083333336,0.16666667,0.083333336,2900,5,1
700.0,12.0,615.0,0.4490818,1.0,0.6103152,2.0,0.0,1.0,0.0,4.63252,10.0,217.0,3500.0,1132.375,0.0,69100.0,23200.0,0.0,3500.0,2460.1777,0.0,0.0,0.0,0.020229502,0.020013835,0.020006726,0.020026665,0.9197233,0.3808303,0.17876984,0.07317073,0.024390243,0.75,0.25,0.38507935,0.05,0.8,-0.2323016,-0.8,-0.05,0.3,0.3,0.2,0.3,2400,4,3
371.0,8.0,2045.0,0.45177928,1.0,0.63010406,64.0,8.0,21.0,0.0,4.4405866,10.0,-1.0,224.0,82.559,17100.0,843300.0,322400.0,1782.386,4754.435,3322.6335,484.0,18300.0,5426.2856,0.21997805,0.35250613,0.02000026,0.18979214,0.21772343,0.47383207,0.14648446,0.032762837,0.014180929,0.6979167,0.30208334,0.39936712,0.1,1.0,-0.2671456,-0.8,-0.05,0.0,0.0,0.5,0.0,1100,1,3
527.0,12.0,333.0,0.54848486,1.0,0.70388347,4.0,2.0,0.0,1.0,4.5495496,10.0,4.0,913.0,266.25,0.0,843300.0,273560.0,0.0,4510.0103,2584.3953,580.0,580.0,580.0,0.22005357,0.7198965,0.020020215,0.020029197,0.020000497,0.34434733,0.014287102,0.039039038,0.042042043,0.4814815,0.5185185,0.32074592,0.033333335,0.8,-0.23839286,-0.5,-0.1,0.1875,-0.125,0.3125,0.125,9700,1,1
533.0,6.0,859.0,0.4116959,1.0,0.5877551,9.0,9.0,10.0,0.0,4.5960417,8.0,4.0,279.0,116.0,0.0,843300.0,219412.5,0.0,5326.794,2779.5625,1000.0,6200.0,2800.0,0.025263032,0.14147615,0.025046315,0.15805025,0.65016425,0.47896105,0.119441286,0.036088474,0.015133876,0.70454544,0.29545453,0.40226924,0.1,0.7,-0.22417583,-0.5,-0.071428575,0.0,0.0,0.5,0.0,3000,4,2
352.0,10.0,734.0,0.48076922,1.0,0.64587975,7.0,5.0,2.0,0.0,4.9414167,7.0,-1.0,1100.0,367.22714,7300.0,843300.0,333685.72,1687.6571,5104.849,3103.5999,3000.0,83300.0,30166.666,0.5990176,0.02857414,0.029145544,0.16858114,0.17468154,0.45325205,0.14014228,0.028610354,0.006811989,0.8076923,0.1923077,0.35992062,0.05,0.5,-0.2225,-0.6,-0.1,0.0,0.0,0.5,0.0,4700,2,1
573.0,15.0,118.0,0.7542373,1.0,0.9027778,8.0,4.0,0.0,0.0,5.0254235,9.0,4.0,349.0,161.625,0.0,690400.0,202233.33,0.0,3802.0835,2276.752,1900.0,1900.0,1900.0,0.38629016,0.02226197,0.26701212,0.022376236,0.3020595,0.38055557,0.23888889,0.050847456,0.0,1.0,0.0,0.3861111,0.1,0.8,0.0,0.0,0.0,0.375,-0.125,0.125,0.125,725,2,4
123.0,14.0,1069.0,0.40132827,1.0,0.5993322,2.0,2.0,1.0,0.0,4.606174,4.0,-1.0,751.0,187.0,5400.0,843300.0,375000.0,2091.8333,3481.0154,2903.4902,1400.0,1400.0,1400.0,0.05000344,0.79920244,0.050137866,0.05065606,0.050000176,0.4498799,-0.04055625,0.021515435,0.028999064,0.42592594,0.5740741,0.34591568,0.05,1.0,-0.31989247,-0.8,-0.05,0.0,0.0,0.5,0.0,1100,1,6
499.0,11.0,324.0,0.566879,1.0,0.6878049,10.0,2.0,1.0,0.0,4.8919754,8.0,4.0,522.0,192.875,4700.0,843300.0,290887.5,1423.7916,3785.8682,2585.1252,907.0,1000.0,953.5,0.5172637,0.025001548,0.40772384,0.02500863,0.025002265,0.37522095,0.07950205,0.033950616,0.024691358,0.57894737,0.42105263,0.3586777,0.13636364,0.6,-0.17517361,-0.3,-0.125,0.28114477,-0.0063973065,0.21885522,0.0063973065,1200,2,1
65.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-1.0,1.59,-0.482,617900.0,843300.0,798220.0,3433.8176,6859.807,5239.49,0.0,0.0,0.0,0.04003607,0.040021088,0.040000446,0.8399423,0.040000103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454547,0.13636364,0.045454547,0.13636364,889,0,1
273.0,10.0,209.0,0.5507246,1.0,0.64444447,4.0,3.0,20.0,1.0,4.6220098,7.0,-1.0,504.0,81.655716,112600.0,843300.0,615614.3,3601.1597,7411.946,5541.057,1000.0,4200.0,2600.0,0.028588079,0.029020473,0.028571641,0.88524806,0.028571753,0.5070897,-0.07369181,0.033492822,0.04784689,0.4117647,0.5882353,0.32458255,0.1,0.5,-0.36722222,-0.8,-0.15,0.4,-0.4,0.1,0.4,931,0,3
256.0,10.0,325.0,0.5974843,1.0,0.7819149,6.0,3.0,1.0,0.0,4.8184614,5.0,-1.0,613.0,218.2,1200.0,843300.0,212520.0,937.3333,3594.598,2193.6362,722.0,1200.0,951.3333,0.04000065,0.04000027,0.83999676,0.040000156,0.040002197,0.5021212,0.098041125,0.033846155,0.012307692,0.73333335,0.26666668,0.31444216,0.0625,0.7,-0.35,-0.5,-0.2,0.0,0.0,0.5,0.0,1500,5,6
635.0,10.0,97.0,0.787234,1.0,0.8518518,3.0,1.0,0.0,0.0,4.3505154,7.0,4.0,1500.0,485.0,0.0,617900.0,194571.42,0.0,5199.585,3795.217,0.0,0.0,0.0,0.17089397,0.5817026,0.02857184,0.19025986,0.02857176,0.54924244,0.46439394,0.0927835,0.010309278,0.9,0.1,0.6,0.25,1.0,-0.29166666,-0.29166666,-0.29166666,0.5,0.25,0.0,0.25,1500,0,5
696.0,8.0,312.0,0.6381579,1.0,0.8253012,2.0,2.0,0.0,0.0,4.1217947,6.0,217.0,349.0,271.25,0.0,69100.0,29950.0,0.0,2879.4324,1783.0972,7800.0,7800.0,7800.0,0.03346422,0.034047145,0.03335119,0.03333762,0.86579984,0.5431316,0.104555115,0.051282052,0.022435898,0.6956522,0.3043478,0.35041937,0.13636364,0.7,-0.25416666,-0.5,-0.1,0.0,0.0,0.5,0.0,1500,4,0
575.0,13.0,116.0,0.75438595,1.0,0.9285714,7.0,5.0,0.0,0.0,4.9913793,10.0,4.0,605.0,259.3,5300.0,690400.0,121350.0,1062.0,3794.0496,2473.4065,1900.0,2500.0,2200.0,0.020368375,0.122692496,0.23798345,0.020067986,0.5988877,0.33541667,0.20208333,0.05172414,0.00862069,0.85714287,0.14285715,0.45277777,0.16666667,0.8,-0.125,-0.125,-0.125,0.375,-0.125,0.125,0.125,910,4,2
729.0,9.0,168.0,0.778481,1.0,0.8653846,6.0,4.0,11.0,0.0,4.678571,9.0,217.0,690.0,572.0,0.0,17100.0,3110.0,0.0,2322.5,831.5105,6600.0,6600.0,6600.0,0.023085479,0.022320498,0.022381045,0.9096195,0.022593487,0.6377193,0.08798245,0.071428575,0.04761905,0.6,0.4,0.4923611,0.1,1.0,-0.50208336,-1.0,-0.15,1.0,-1.0,0.5,1.0,4800,3,2
625.0,11.0,234.0,0.6195652,1.0,0.68503934,3.0,1.0,1.0,0.0,4.491453,6.0,4.0,444.0,312.0,0.0,690400.0,563250.0,0.0,7563.508,4271.625,0.0,0.0,0.0,0.6975789,0.19961363,0.033336267,0.036137193,0.033333987,0.5014881,0.2502976,0.055555556,0.012820513,0.8125,0.1875,0.4562271,0.16666667,0.6,-0.14166667,-0.15,-0.125,0.45,0.175,0.05,0.175,1500,2,1
526.0,5.0,270.0,0.6037736,1.0,0.77272725,7.0,6.0,1.0,0.0,4.751852,5.0,4.0,224.0,117.6,32700.0,843300.0,463160.0,2756.0894,4524.583,3446.3552,59000.0,95900.0,77450.0,0.83981615,0.040029794,0.04008006,0.040073436,0.04000057,0.35339105,0.057431456,0.02962963,0.0074074073,0.8,0.2,0.28825757,0.1,0.5,-0.55,-0.8,-0.3,0.0,0.0,0.5,0.0,6700,2,2
210.0,12.0,1229.0,0.45874587,1.0,0.6574966,11.0,1.0,12.0,0.0,5.0040684,5.0,-1.0,529.0,123.4,12200.0,843300.0,301120.0,1507.5464,3686.106,2696.2097,707.0,707.0,707.0,0.04000163,0.04000004,0.8399962,0.040000014,0.040002096,0.3881041,0.0100893555,0.017900731,0.017087063,0.5116279,0.4883721,0.26044077,0.1,0.5,-0.22208995,-0.6,-0.025,0.4,-0.2,0.1,0.2,1100,5,3
165.0,12.0,589.0,0.5180103,1.0,0.68,2.0,1.0,6.0,0.0,4.983022,6.0,-1.0,739.0,239.33333,2600.0,843300.0,277850.0,1430.1666,3517.8328,2358.8054,1800.0,1800.0,1800.0,0.033428475,0.20012447,0.53798586,0.033334672,0.19512655,0.46376812,0.16035903,0.027164686,0.0033955858,0.8888889,0.11111111,0.2711411,0.0625,0.5,-0.325,-0.4,-0.25,0.0,0.0,0.5,0.0,1000,5,6
160.0,11.0,857.0,0.4430082,1.0,0.66592425,2.0,2.0,3.0,0.0,4.201867,6.0,-1.0,895.0,207.83333,895.0,843300.0,253865.83,895.0,4205.8643,3083.9546,846.0,1500.0,1173.0,0.033353332,0.63641703,0.033335216,0.2635594,0.033335023,0.5141288,0.04907197,0.04317386,0.029171528,0.5967742,0.4032258,0.36544842,0.05,1.0,-0.31983334,-1.0,-0.1,0.4,-0.2,0.1,0.2,745,1,4
254.0,10.0,250.0,0.60169494,1.0,0.73426574,3.0,2.0,2.0,0.0,4.948,6.0,-1.0,839.0,283.16666,7700.0,843300.0,405683.34,3439.9614,4746.691,4003.455,4600.0,10900.0,7750.0,0.700271,0.19908845,0.03349759,0.033808824,0.033334136,0.44366667,0.188,0.056,0.024,0.7,0.3,0.44107142,0.033333335,1.0,-0.2736111,-0.6,-0.075,0.3,1.0,0.2,1.0,5600,3,1
319.0,9.0,514.0,0.57768923,1.0,0.76393443,2.0,2.0,11.0,0.0,4.6070037,10.0,-1.0,873.0,220.7,13900.0,843300.0,229510.0,3199.18,6371.3887,4269.7505,1700.0,1700.0,1700.0,0.020301335,0.22111098,0.02004584,0.71828204,0.020259786,0.55852944,-0.038431372,0.023346303,0.03307393,0.41379312,0.5862069,0.34166667,0.1,0.7,-0.35392156,-0.7,-0.05,0.6666667,0.33333334,0.16666667,0.33333334,2700,0,6
160.0,11.0,461.0,0.5424528,1.0,0.6474576,14.0,3.0,0.0,10.0,4.681128,7.0,-1.0,330.0,69.74,128900.0,843300.0,574642.9,3243.5908,8874.008,5745.776,1200.0,4100.0,2650.0,0.32259268,0.028572341,0.028571721,0.59169173,0.02857153,0.6080705,0.11788034,0.039045554,0.013015185,0.75,0.25,0.43614718,0.1,1.0,-0.425,-0.7,-0.2,0.5,0.5,0.0,0.5,956,2,4
293.0,6.0,136.0,0.72727275,1.0,0.87341774,3.0,3.0,0.0,2.0,4.3897057,4.0,-1.0,165.0,62.25,54600.0,843300.0,460375.0,2852.2935,4374.0776,3675.932,4300.0,6700.0,5500.0,0.79374254,0.051862065,0.050203897,0.05405021,0.050141312,0.3090909,-0.06363636,0.036764707,0.022058824,0.625,0.375,0.12,0.033333335,0.25,-0.43333334,-0.5,-0.4,0.0,0.0,0.5,0.0,5400,3,4
50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-1.0,84.0,20.25,0.0,843300.0,272920.0,0.0,3623.053,2615.8936,0.0,0.0,0.0,0.040001284,0.04089567,0.040001415,0.83910096,0.04000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454547,0.13636364,0.045454547,0.13636364,536,1,2
310.0,11.0,217.0,0.65841585,1.0,0.8074074,15.0,2.0,14.0,0.0,4.889401,5.0,-1.0,778.0,389.5,0.0,843300.0,228700.0,0.0,37897.25,9475.98,2200.0,2200.0,2200.0,0.042554956,0.23879111,0.6382004,0.040450387,0.040003162,0.70714283,0.3892857,0.050691243,0.004608295,0.9166667,0.083333336,0.5,0.3,0.85,-0.05,-0.05,-0.05,0.0,0.0,0.5,0.0,1300,3,1
477.0,11.0,135.0,0.68992245,1.0,0.8181818,3.0,1.0,0.0,0.0,4.6592593,6.0,4.0,602.0,186.25,0.0,843300.0,166983.33,0.0,3271.7048,1846.4553,1200.0,1200.0,1200.0,0.033354826,0.033357896,0.03348021,0.35609338,0.5437137,0.44,0.45,0.022222223,0.0,1.0,0.0,0.7,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1000,4,2
454.0,9.0,178.0,0.64942527,1.0,0.7850467,6.0,4.0,1.0,0.0,4.5898876,6.0,4.0,681.0,209.6,0.0,843300.0,213083.33,0.0,3260.2935,2289.955,2200.0,5600.0,3900.0,0.03333407,0.033362973,0.033334065,0.033333562,0.8666353,0.25416666,-0.054166667,0.0,0.016853932,0.0,1.0,0.0,0.0,0.0,-0.14444445,-0.16666667,-0.1,0.0,0.0,0.5,0.0,3000,4,4
326.0,9.0,418.0,0.6432161,1.0,0.75812274,19.0,1.0,1.0,1.0,5.5358853,6.0,-1.0,408.0,110.8,0.0,843300.0,275000.0,0.0,3574.4592,2154.5051,797.0,797.0,797.0,0.03333392,0.19977209,0.7002252,0.03333349,0.03333534,0.35772282,-0.035401404,0.019138755,0.021531101,0.47058824,0.5294118,0.21845238,0.033333335,0.5,-0.2881173,-0.8,-0.1,0.0,0.0,0.5,0.0,3100,5,6
65.0,15.0,283.0,0.609489,1.0,0.7283237,6.0,3.0,1.0,0.0,4.6855125,5.0,-1.0,488.0,194.2,42600.0,843300.0,470000.0,2695.7974,4431.258,3515.157,1700.0,2900.0,2300.0,0.83994305,0.040051162,0.040000055,0.040000048,0.0400057,0.4487241,0.16435407,0.038869258,0.007067138,0.84615386,0.15384616,0.34070247,0.13636364,0.5,-0.3125,-0.5,-0.125,0.0,0.0,0.5,0.0,3400,2,1
154.0,10.0,501.0,0.536,1.0,0.7294521,7.0,3.0,1.0,0.0,4.818363,10.0,-1.0,488.0,205.1,5900.0,843300.0,179640.0,1850.35,5078.5264,2649.0796,1200.0,3900.0,2550.0,0.020000352,0.020000229,0.91994464,0.02000015,0.02005463,0.4351898,-0.045114607,0.023952097,0.027944112,0.46153846,0.53846157,0.22886364,0.1,0.7,-0.29613096,-0.6,-0.1,0.0,0.0,0.5,0.0,1100,5,3
271.0,13.0,973.0,0.4297694,1.0,0.5675676,22.0,7.0,2.0,0.0,4.573484,9.0,-1.0,828.0,287.125,0.0,843300.0,270488.88,0.0,3906.8777,2831.1384,2200.0,5200.0,3700.0,0.02347944,0.13976711,0.022425657,0.34629038,0.46803743,0.48700592,0.09266149,0.05035971,0.01438849,0.7777778,0.22222222,0.26264223,0.033333335,0.7,-0.3563492,-0.8,-0.125,0.3,0.2,0.2,0.2,5300,3,5
581.0,11.0,380.0,0.5755968,1.0,0.75965667,9.0,0.0,1.0,0.0,5.0789475,10.0,4.0,1100.0,358.5,0.0,690400.0,146740.0,0.0,3618.5332,2204.3125,0.0,0.0,0.0,0.020102879,0.02000115,0.57328635,0.02000055,0.36660907,0.47142085,0.09317795,0.036842104,0.013157895,0.7368421,0.2631579,0.32564163,0.033333335,0.6,-0.39,-1.0,-0.125,0.0,0.0,0.5,0.0,616,5,3
237.0,11.0,960.0,0.36990595,1.0,0.5371429,12.0,3.0,5.0,0.0,4.522917,6.0,-1.0,3700.0,823.8333,3700.0,843300.0,367650.0,1922.1212,3700.0,2998.982,1500.0,1500.0,1500.0,0.033789948,0.033334766,0.201061,0.03333376,0.69848055,0.46076322,0.12691094,0.052083332,0.017708333,0.74626863,0.25373134,0.3131385,0.033333335,0.6,-0.26562792,-0.8,-0.071428575,0.27083334,-0.14583333,0.22916667,0.14583333,2200,4,4
660.0,9.0,962.0,0.4369748,1.0,0.65779465,14.0,0.0,1.0,0.0,4.495842,9.0,217.0,1500.0,633.5,0.0,617900.0,102300.0,0.0,3965.3333,2743.6743,0.0,0.0,0.0,0.91045296,0.022778062,0.022223743,0.022237977,0.022307264,0.5120393,0.117756836,0.06340957,0.04261954,0.5980392,0.4019608,0.46818182,0.033333335,1.0,-0.3554878,-1.0,-0.025,0.5,0.4,0.0,0.4,7300,2,1
47.0,11.0,240.0,0.59745765,1.0,0.75886524,5.0,3.0,0.0,1.0,4.6833334,8.0,-1.0,509.0,120.375,14700.0,843300.0,402562.5,2932.7297,5780.167,4021.3752,4200.0,4200.0,4200.0,0.025000144,0.5264022,0.025000198,0.39859736,0.025000125,0.56607145,0.006845238,0.033333335,0.025,0.5714286,0.42857143,0.38229167,0.05,0.8,-0.33819443,-1.0,-0.05,0.0,0.0,0.5,0.0,3700,1,5
584.0,10.0,909.0,0.49445677,1.0,0.64851487,21.0,1.0,0.0,0.0,5.559956,5.0,4.0,590.0,351.8,1500.0,690400.0,305760.0,1123.1428,3953.2969,2576.5461,0.0,0.0,0.0,0.83999944,0.040000234,0.040000126,0.040000122,0.040000096,0.4183201,0.19657315,0.05940594,0.00990099,0.85714287,0.14285715,0.3550002,0.033333335,1.0,-0.25833333,-0.8,-0.05,0.75,0.55,0.25,0.55,421,2,0
